question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,learning_objective,ncert_reference
8092697a-5a56-4971-8769-0fc7d0a823de,7,English,Sentence Correction,Sentence Correction,Easy,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
5c825c85-fd82-45f3-af0c-544589b26acc,7,SST,Markets Around Us,Markets Around Us,Hard,Case Study,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
853ee2b5-3554-4543-b4b4-312e2dd31147,7,Science,Heat,Heat,Hard,Assertion Reason,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
2f138bb9-fef1-4d6d-9c18-cd3388b1029b,7,English,Sentence Correction,Sentence Correction,Hard,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
49fccffc-e701-4a6d-9d02-525cc2ee0126,7,English,Comprehension,Comprehension,Medium,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
0101e874-6112-45ed-8350-80950ee66147,7,Science,Motion and Time,Motion and Time,Easy,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
9ee7d73c-2fe4-466b-8fd6-eaccdf5a28d8,7,Science,Heat,Heat,Medium,Numerical,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
e1d522e8-bb9c-407f-94e3-bb944ba6929e,7,SST,On Equality,On Equality,Hard,Numerical,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
292f2dc5-88c0-44a7-81e0-930110cc4389,7,English,Vocabulary,Vocabulary,Hard,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
322b6a38-0947-49b6-bc74-e524f6a6e997,7,English,Vocabulary,Vocabulary,Easy,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
9ba8f423-ff06-41e4-8fc3-da7111e80dee,7,English,Grammar,Grammar,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
1161fd85-baa9-4b71-9876-93a8c880d2c8,7,Science,Nutrition in Animals,Nutrition in Animals,Easy,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
c747e9df-84e6-4e85-bd0a-4982cb5c5a24,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
d4303684-0446-4b21-85ae-d0344f9d8f36,7,Science,Forests: Our Lifeline,Forests: Our Lifeline,Hard,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
69ba5e77-fd95-4826-a13a-2913097e8e93,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
fdf4a336-fd49-452b-8a2a-6be26450854d,7,Science,Transportation in Animals and Plants,Transportation in Animals and Plants,Hard,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
dcd7fa40-d27d-4800-bed6-22de240fe61d,7,Science,Nutrition in Animals,Nutrition in Animals,Easy,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
07f20fee-ae86-43d0-b5a4-74024f1f8ac7,7,Science,Electric Current and its Effects,Electric Current and its Effects,Easy,Assertion Reason,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
177b1870-b420-4d9b-924c-82e22450cc2d,7,SST,Media and Democracy,Media and Democracy,Medium,Numerical,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
37105fa8-8e21-4292-a031-b6ee3743d81c,7,SST,Air,Air,Medium,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
90592d82-b666-4b14-ba1b-3f40194e57d0,7,SST,On Equality,On Equality,Easy,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
1c75005d-5d54-4c9d-91ce-1ef22148a05e,7,SST,Role of Government,Role of Government,Hard,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
f435ea9e-43f5-495d-a356-6f17dac15694,7,Science,Nutrition in Animals,Nutrition in Animals,Easy,Assertion Reason,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
65e57a6c-c945-4a35-8ede-3350f030df0f,7,English,Tenses,Tenses,Medium,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
cb0128b8-cecf-4c9b-a537-b249a8ff4dab,7,Science,Motion and Time,Motion and Time,Easy,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
a0656bd6-8009-4707-9286-e566aeacc399,7,English,Grammar,Grammar,Hard,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
cb379c0b-dd71-47bb-a5f8-c8f7022aa06c,7,English,Sentence Correction,Sentence Correction,Hard,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
c72ddbf0-ce0f-4d1f-abb8-42a6a246e7d3,7,Science,Weather and Climate,Weather and Climate,Medium,Assertion Reason,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
596830c0-80c7-42a9-83af-84fe262b2014,7,Science,Nutrition in Animals,Nutrition in Animals,Medium,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
717dc120-00df-44e3-9dc2-f0597d38905c,7,English,Grammar,Grammar,Easy,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
26a7ff86-ed36-4be7-b0af-3c6547b3d395,7,English,Vocabulary,Vocabulary,Easy,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
34f1a438-33eb-430c-b487-536b84da14fb,7,English,Sentence Correction,Sentence Correction,Medium,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
e6fa30e2-97c9-4060-a94e-5883efd639e3,7,English,Tenses,Tenses,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
f4d8a035-ef90-4d6a-8e2a-dfedb1391601,7,SST,Role of Government,Role of Government,Easy,Case Study,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
aa08b948-e1b4-4959-9b98-4b4479203930,7,English,Sentence Correction,Sentence Correction,Hard,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
1fa51581-2a5e-4848-b67a-1ad4b0130fe9,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
71e2fe85-1e0b-4469-bc33-2e3fbc3770af,7,SST,Role of Government,Role of Government,Hard,Case Study,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
0d7731a1-448a-4ae1-ba3b-ea6605e110b5,7,Science,Respiration in Organisms,Respiration in Organisms,Hard,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
3ed9df09-b8d3-498b-bd8a-2692a62cc29f,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Medium,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
445da7ec-3596-47a9-8a24-8626627b6745,7,Science,Heat,Heat,Easy,Numerical,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
7b72022a-974b-47cd-9a77-84056ad3b6ea,7,SST,Role of Government,Role of Government,Easy,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
3c1c7851-8a3e-4474-83bb-884cd546a274,7,Science,Acids Bases and Salts,Acids Bases and Salts,Hard,Concept MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
3669e5ac-7598-4ad6-bf0e-e51d07a72d15,7,SST,State Government,State Government,Medium,Numerical,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
26dd3ef3-dd51-4d46-ad34-b846995db7ae,7,SST,Our Changing Earth,Our Changing Earth,Easy,Case Study,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
f1fc69ab-fb4c-46be-997a-68f230001ccc,7,English,Parts of Speech,Parts of Speech,Hard,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
11593fba-eb0d-4c4c-8cdb-60d00decc048,7,SST,State Government,State Government,Hard,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
3f5b21de-dcee-42c8-aadd-b27574e8587e,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
263cb092-6d98-4bfa-add4-d4aa76c704f7,7,SST,Delhi Sultans,Delhi Sultans,Easy,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
7a298d80-2ef1-4500-a8dd-8f66af12807f,7,English,Sentence Correction,Sentence Correction,Hard,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
e71c4319-e43d-439a-af69-0b3c02f43f96,7,Science,Respiration in Organisms,Respiration in Organisms,Hard,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
b93833c3-389e-4d32-ab58-75cc49c1ae17,7,Science,Nutrition in Animals,Nutrition in Animals,Hard,Concept MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
c1bcf9bb-b8ff-47ad-8817-b77ec7ece67c,7,Science,Light,Light,Medium,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
15611052-2171-481c-b9dc-a90ee9603cf9,7,SST,Inside Our Earth,Inside Our Earth,Medium,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
178ee435-4079-4322-b21d-46a49e2f6ad4,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Easy,Application MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
3ef90ec3-c7f6-4fda-b2b1-96c3936ad66f,7,SST,On Equality,On Equality,Medium,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
f7bc5001-437f-44fb-ab61-c610a7d24ee8,7,English,Parts of Speech,Parts of Speech,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
3e48f19f-246c-435d-9332-6959c4571ffe,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Hard,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
c929108f-f558-493f-9c25-bf93c74e600f,7,Science,Respiration in Organisms,Respiration in Organisms,Medium,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
da96628b-8c22-4c0b-9b45-82d8871f86bc,7,SST,Natural Vegetation and Wildlife,Natural Vegetation and Wildlife,Medium,Numerical,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
dc948910-3fda-4837-97ae-a4f761fd6e6e,7,English,Sentence Correction,Sentence Correction,Easy,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
3314f9a0-4a4f-40eb-86f6-439cd36e0d9b,7,SST,New Kings and Kingdoms,New Kings and Kingdoms,Medium,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
c55dd983-742e-4291-b7a7-40ee3b505d55,7,English,Parts of Speech,Parts of Speech,Easy,Application MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
ba10146b-b44d-4d8e-9fbc-978276d5a8a4,7,SST,Water,Water,Easy,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
f2fb3d7d-e48d-4fdc-a443-d2ba17fe8633,7,Science,Reproduction in Plants,Reproduction in Plants,Medium,Case Study,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
85413948-3caf-4df3-8290-d99764b0dff5,7,Science,Electric Current and its Effects,Electric Current and its Effects,Easy,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
9fcff57e-2009-41ac-b436-3488c362c353,7,Science,Acids Bases and Salts,Acids Bases and Salts,Easy,Application MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
883b0b1c-9062-4fcd-b64a-1a8dec632747,7,SST,Inside Our Earth,Inside Our Earth,Medium,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
d492a1cb-d858-4a28-82b6-4a7116943087,7,English,Tenses,Tenses,Medium,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
61491dc3-8907-4b48-b524-daf97cb70313,7,English,Comprehension,Comprehension,Hard,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
05620b25-8335-4a1b-a14c-cb00a6de3730,7,English,Vocabulary,Vocabulary,Hard,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
9773d9c9-85cb-453a-bf3c-f2fa73e70985,7,Science,Soil,Soil,Easy,Assertion Reason,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
