question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,ncert_reference
MATH_C7_002,7,Mathematics,Integers,Operations,Medium,MCQ,What is the value of $(-12) + (7) + (-5)$?,-10,-12,-15,-5,a,$(-12) + (-5) = -17$. Then $-17 + 7 = -10$.,
MATH_C7_209,7,Mathematics,Operations with Integers,Multiplication,Medium,MCQ,What is the value of $(-6) \times 4$?,24,-24,-10,10,b,Multiplying a negative integer by a positive integer always results in a negative product.,Ganita Prakash II Ch 2
MATH_C7_080,7,Mathematics,Operations with Integers,Multiplication,Medium,MCQ,What is the value of $(– 6) \times (4)$?,24,-24,-10,10,b,Multiplying a negative integer by a positive integer results in a negative product.,
MATH_C7_483,7,Mathematics,Another Peek Beyond the Point,Decimals,Easy,MCQ,What is the value of $0.5 \times 0.5$?,2.5,0.25,0.05,1,b,Multiplying tenths results in hundredths; $5 \times 5 = 25$ so $0.25$,Ganita Prakash Ch 12
MATH_C7_090,7,Mathematics,Working with Fractions,Operations,Medium,MCQ,What is the value of $1/4 \div 1/2$?, 1/2, 1/6,2, 1/8,a,Dividing by a fraction is the same as multiplying by its reciprocal: $1/4 \times 2 = 1/2$.,
MATH_C7_498,7,Mathematics,Arithmetic Expressions,Multiplication,Medium,MCQ,What is the value of $1673 \times 99 - (-1673)$?,1637,99,167300, None,c,Using the distributive law: $1673 \times (99 + 1) = 1673 \times 100 = 167300$,NCERT Ch 1
MATH_C7_731,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,What is the value of $x$ in $x + 10 = 25$?,15,35,10,5,a,Standard subtraction from both sides to find 15,Ganita Prakash Ch 15
MATH_C7_005,7,Mathematics,Integers,Operations,Medium,MCQ,What is the value of $x$ in the equation $x - (-3) = 7$?,4,-4,10,-10,a,$x + 3 = 7$ leads to $x = 7 - 3 = 4$.,
MATH_C7_476,7,Mathematics,Finding the Unknown,Equations,Easy,MCQ,What is the value of $x$ in the equation $x + 10 = 25$?,15,35,10,5,a,Subtract 10 from both sides to get $x = 15$,Ganita Prakash Ch 15
ENG_C7_742,7,English,Try Again,Poetry,Easy,MCQ,What leads to success in 'Try Again'?, Luck, Giving up, Perseverance, Money,c,Encourages persistence after failure,Poorvi Unit 1
ENG_C7_542,7,English,Try Again,Poetry,Easy,MCQ,What leads to success in poem?, Luck, Giving up, Trying again, Money,c,Main lesson of the text,Poorvi Unit 1
ENG_C7_707,7,English,Try Again,Poetry,Easy,MCQ,What leads to success in the poem 'Try Again'?, Luck, Giving up, Perseverance, Money,c,The poem encourages students to keep attempting after setbacks,Poorvi Unit 1
ENG_C7_009,7,English,The Tunnel,Plot,Hard,MCQ,What made Suraj visit the tunnel?, To take a nap, To watch the train and explore, To meet a friend, He was lost,b,Suraj's curiosity about the train passage led him to explore the tunnel.,
SCI_C7_253,7,Science,Exploring Substances,Neutralization,Easy,MCQ,What products are formed in a neutralization reaction?, Only acid, Only base, Salt and water, Gas and metal,c,Acid and base react to form salt and water with the evolution of heat.,
ENG_C7_655,7,English,Golu Grows a Nose,Fable,Medium,MCQ,What question did Golu ask his aunt the ostrich?, What is for dinner?, Why do not you ever fly like other birds?, Why are your eyes red?,  Where is the river?,b,Golu's curiosity about nature's variety is a central theme of the story,An Alien Hand Unit 3
ENG_C7_727,7,English,Try Again,Poetry,Easy,MCQ,What results in success in the poem 'Try Again'?, Luck, Perseverance, Giving up, Money,b,Core moral lesson of the text,Poorvi Unit 1
ENG_C7_016,7,English,The Tunnel,Plot,Hard,MCQ,What rhythmic sound convinced Sunder Singh that a leopard was in the tunnel?, Footsteps, Sawing sound, Growling, Whistling,b,"The leopard's breathing is described in the text as a characteristic rhythmic sawing sound.""",Poorvi Unit 10
ENG_C7_719,7,English,Try Again,Inspiration,Easy,MCQ,What should you do after failure according to the poem?, Give up, Try again, Cry, Do nothing,b,The poem emphasizes perseverance as the key to ultimate success,Poorvi Unit 1
ENG_C7_702,7,English,Try Again,Moral,Easy,MCQ,What should you do if you fail at first according to the poem?, Give up, Cry, Try again, Do nothing,c,The poem emphasizes perseverance in the face of initial failure,Poorvi Unit 1
ENG_C7_517,7,English,Try Again,Inspiration,Easy,MCQ,What should you do if you fail the first time according to the poem?, Give up, Cry, Try again, Do nothing,c,The poem emphasizes perseverance in the face of failure,Poorvi Unit 1
ENG_C7_210,7,English,The Tunnel,Plot,Hard,MCQ,What specific sound convinced Sunder Singh that a leopard was inside the tunnel?, A loud roar, A rhythmic sawing sound, Fast footsteps, A high whistle,b,The rhythmic sawing sound is described as the characteristic breathing of a leopard.,Poorvi Unit 10
SCI_C7_088,7,Science,Changes Around Us,Observation,Medium,MCQ,What type of change is observed when a blade tip is placed on a gas stove?, Chemical, Physical, Biological, Nuclear,b,The tip turns black due to heat but the composition remains the same (physical change). [1],
ENG_C7_666,7,English,Three Days to See,Theme,Hard,MCQ,What was Helen Keller's primary wish to see on the first day if given vision?, Museums, The faces of her loved ones, The ocean, Motion pictures,b,She valued human connection and kindness above all else,Poorvi Unit 1
ENG_P_001,7,English,The Day the River Spoke,Comprehension,Medium,MCQ,What was Jahnavi's dream in the story?, To become a singer, To go to school, To catch a big fish, To travel to the city,b,Jahnavi lived near the river and her greatest desire was to attend school like the other children.,Unit 1: Poorvi
ENG_C7_201,7,English,The Day the River Spoke,Comprehension,Medium,MCQ,What was Jahnavi's greatest desire in the story?, To become a singer, To go to school, To catch a big fish, To travel to the city,b,The story follows her journey of overcoming fears to achieve her dream of education.,Poorvi Unit 1
ENG_C7_251,7,English,The Day the River Spoke,Theme,Medium,MCQ,What was Jahnavi's greatest dream in the story?, To travel the world, To become a singer, To attend school, To learn fishing,c,The story focuses on her overcoming fears to achieve her goal of education.,
SST_C7_636,7,Social Science,From Barter to Money,Economics,Medium,MCQ,What was the main drawback of the barter system?, It used too much gold, Lack of double coincidence of wants, It required computers, It was too fast,b,Trade only worked if both people wanted exactly what the other had,Exploring Society Ch 11
SST_C7_013,7,Social Science,The Rise of Empires,History,Medium,MCQ,What was the main reason for the rapid rise of the Magadha empire?, Large temples, Fertile land and iron resources, High taxes, Artistic skills,b,Access to iron for weapons and fertile soil for agricultural surplus allowed Magadha to expand.,Exploring Society Ch 5
SST_C7_083,7,Social Science,The Rise of Empires,History,Medium,MCQ,What was the main reason for the rise of the Magadha empire?, Large temples, Fertile land and iron resources, High taxes, Skill in painting,b,Access to iron for weapons and fertile soil for surplus food fueled Magadha's growth.,
ENG_C7_555,7,English,My Brother's Great Invention,Theme,Medium,MCQ,What was the nature of the invention described in the story?, A time machine, A flying car, A creative and imaginative device, A cooking tool,c,The story explores sibling relationships and the power of creative thinking,Poorvi Unit 3
SST_C7_495,7,Social Science,Tracing Changes,Administration,Medium,MCQ,What was the official language of administration under the Delhi Sultans?, Hindi, Arabic, Persian, Urdu,c,Persian was the court language used for record-keeping and governance,Our Pasts II Ch 3
ENG_C7_500,7,English,An Alien Hand,Sci-Fi,Medium,MCQ,What was the purpose of the 'mechanical hand' from the spacecraft?, To attack, To collect soil samples, To build a house, To find water,b,The hand was programmed to gather Martian soil to search for signs of life,An Alien Hand Unit 10
SST_C7_140,7,Social Science,New Beginnings: Cities and States,Political Units,Medium,MCQ,What were the large political units in ancient India called?, Janapadas, Mahajanapadas, Ganas, Empires,b,Mahajanapadas were the sixteen great kingdoms that emerged around 600 BCE.,
ENG_C7_208,7,English,The Rebel,Poetry,Easy,MCQ,When everyone else wears a formal uniform the rebel wears:, A suit, Fantastic clothes, Nothing, A school dress,b,The poem illustrates the rebel's nature of always doing the opposite of the group.,Honeycomb Poem 2
ENG_C7_008,7,English,The Rebel,Poetry,Easy,MCQ,When everyone has short hair the rebel lets his hair grow:, Short, Long, Curly, Blue,b,The poem illustrates how a rebel always does the opposite of the majority. [17],
ENG_C7_559,7,English,The Rebel,Poetry,Medium,MCQ,When everyone is talking during the lesson; the rebel:, Talks louder, Stays quiet, Leaves the room, Starts singing,b,The rebel always chooses the behavior opposite to the group norm,Honeycomb Poem 2
SCI_C7_092,7,Science,Wastewater Story,Resources,Easy,MCQ,When is World Water Day celebrated every year?,21-Mar,22-Mar,05-Jun,22-Apr,b,22 March is designated by the UN to advocate for the sustainable management of water. [1],
ENG_C7_406,7,English,An Alien Hand,Plot,Medium,MCQ,Where did Tilloo and his parents live on their planet?, In a big city,  Beneath the surface,  In a forest,  In the clouds,b,Due to hostile surface conditions the inhabitants lived in underground colonies.,An Alien Hand Unit 7
ENG_C7_720,7,English,An Alien Hand,Sci-Fi,Medium,MCQ,Where did Tilloo live with his parents?, Underground colony, High tower, Forest village, Cloud city,a,Surface conditions forced inhabitants to live in subsurface habitats,An Alien Hand Unit 10
ENG_C7_653,7,English,The Tiny Teacher,Social structure,Medium,MCQ,Where do the soldier ants live in an anthill?, Storehouses, Barracks, Nurseries, Kitchens,b,The ant colony is divided into specialized rooms for different groups,An Alien Hand Unit 1
SST_C7_483,7,Social Science,Understanding Markets,Economics,Easy,MCQ,Where do we find many shops under one roof in an urban area?, Weekly market, Shopping mall, Local fair, Village square,b,Malls are large enclosed spaces with multiple branded and non-branded retail outlets,Exploring Society Ch 12
SCI_C7_730,7,Science,Life Processes in Animals,Digestion,Easy,MCQ,Where does human digestion begin?, Stomach, Mouth, Small intestine, Esophagus,b,Breakdown begins with chewing and saliva in the mouth,Curiosity Ch 9
SCI_C7_023,7,Science,Life Processes in Animals,Digestion,Easy,MCQ,Where does the process of digestion of food begin in the human body?, Stomach, Small Intestine, Mouth, Large Intestine,c,"Mechanical and chemical digestion starts in the mouth through chewing and saliva.""",Curiosity Ch 9
SST_C7_349,7,Social Science,Geographical Diversity of India,Volcanology,Hard,MCQ,Where is the only active volcano in India located?, Mount Abu, Barren Island, Munnar, Ladakh,b,Barren Island in the Andaman and Nicobar chain is home to India's only active volcano. ,Exploring Society Ch 1
MATH_C7_093,7,Mathematics,Visualising Solid Shapes,Attributes,Easy,MCQ,Which 3D shape has 6 faces 12 edges and 8 vertices?, Cylinder, Sphere, Cube, Cone,c,A cube or cuboid is defined by these specific counts of faces edges and vertices.,
SST_C7_551,7,Social Science,The Story of Indian Farming,History,Medium,MCQ,Which ancient Indian text contains detailed recommendations on seed preparation?, Arthashastra, Vrikshayurveda, Ramayana, Vedas,b,Surapala's Vrikshayurveda provides extensive knowledge on ancient plant science and farming,Exploring Society Ch 1
SST_C7_675,7,Social Science,The Story of Indian Farming,History,Hard,MCQ,Which ancient Indian text provides detailed methods for seed preparation using milk and cow dung?, Arthashastra, Vrikshayurveda, Ramayana, Vedas,b,Surapala's Vrikshayurveda contains ancient knowledge on plant science and horticulture,Exploring Society Ch 1
ENG_C7_673,7,English,Golu Grows a Nose,Fable,Medium,MCQ,Which animal did Golu ask; 'Why don't you ever fly like other birds?'?, The Elephant, The Ostrich, The Python, The Giraffe,b,Golu's curiosity about nature is a recurring theme in the story,An Alien Hand Unit 3
SST_C7_727,7,Social Science,Constitution of India,Rights,Hard,MCQ,Which Article abolished untouchability in India?,14,15,17,21,c,Ensures social equality for all citizens,Exploring Society Ch 10
SST_C7_355,7,Social Science,Exploring Society,Civics,Medium,MCQ,Which Article of the Indian Constitution abolished 'Untouchability'?, Article 14, Article 15, Article 17, Article 21,c,"Article 17 specifically prohibits the practice of untouchability in any form.[5,7]",Exploring Society Ch 10
SST_C7_486,7,Social Science,Exploring Society,Civics,Hard,MCQ,Which Article of the Indian Constitution abolished the practice of 'Untouchability'?, Article 14, Article 15, Article 17, Article 21,c,Article 17 specifically prohibits the practice of untouchability in any form to ensure equality,Exploring Society Ch 10
SST_C7_402,7,Social Science,Constitution of India,Rights,Hard,MCQ,Which Article of the Indian Constitution states that 'Untouchability' is abolished?, Article 14, Article 15, Article 17, Article 21,c,Article 17 specifically prohibits the practice of untouchability to ensure equality.,Exploring Society Ch 10
SCI_C7_201,7,Science,Life Processes in Plants,Symbiosis,Medium,MCQ,Which association involves two organisms living together where one provides shelter and the other food?, Parasitism, Saprotrophism, Symbiosis, Autotrophism,c,Symbiosis is a mutually beneficial relationship such as that found in Lichens.,Curiosity Ch 10
SCI_C7_690,7,Science,Wastewater Story,Sanitation,Medium,MCQ,Which byproduct of wastewater treatment can be used as a renewable fuel?, Biogas, Oxygen, Chlorine, Silt,a,Biogas is produced through the anaerobic decomposition of sludge,Curiosity Ch 13
SCI_C7_489,7,Science,Wastewater Story,Sanitation,Medium,MCQ,Which byproduct of wastewater treatment is decomposed to produce biogas?, Scum, Sludge, Contaminants, Chlorine,b,Sludge is broken down by anaerobic bacteria to produce biogas which can be used as fuel,Curiosity Ch 13
SCI_C7_208,7,Science,Wastewater Story,Sanitation,Medium,MCQ,Which byproduct of wastewater treatment is used as a renewable fuel?, Sludge, Biogas, Scum, Chlorine,b,Biogas is produced through the anaerobic decomposition of organic matter in sludge.,Curiosity Ch 13
SCI_C7_410,7,Science,Wastewater Story,Sanitation,Medium,MCQ,Which byproduct of wastewater treatment is used to produce biogas?, Scum, Sludge, Contaminants, Chemicals,b,Sludge is decomposed by anaerobic bacteria to produce biogas for fuel.,Curiosity Ch 13
SCI_C7_265,7,Science,Wastewater Story,Treatment,Medium,MCQ,Which chemical is used to disinfect wastewater before release?, Nitrogen, Chlorine, Oxygen, Carbon,b,Chlorine or ozone is added to kill harmful pathogens in treated water.,
SST_C7_011,7,Social Science,Climates of India,Monsoon,Easy,MCQ,Which city in Meghalaya receives the highest rainfall in the world?, Cherrapunji, Mawsynram, Shillong, Tura,b,Mawsynram is globally recognized as the wettest place on Earth due to its unique topography.,Exploring Society Ch 3
SST_C7_507,7,Social Science,Climates of India,Monsoon,Medium,MCQ,Which city receives the highest rainfall in the world?, Leh, Mawsynram, Shillong, Kochi,b,Mawsynram in Meghalaya is the wettest inhabited place on Earth,Exploring Society Ch 3
SCI_C7_706,7,Science,Electricity,Safety,Medium,MCQ,Which component in an electric circuit acts as a safety device?, Switch, Bulb, Fuse, Cell,c,A fuse melts to break the circuit when the current exceeds safe limits,Curiosity Ch 3
SCI_C7_492,7,Science,Electricity,Safety,Medium,MCQ,Which component in an electric circuit is used as a safety device to prevent fires?, Switch, Cell, Fuse, Wire,c,A fuse breaks the circuit if the current becomes too high; protecting appliances from damage,Curiosity Ch 3
